key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y,s1,s2,s3,s4
S010000375-2022,서울특별시 강남구,S010000375,경기고등학교,유,유,유,12.3,5.0954586739327885,0,0,0,1.5532243415077205,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,14.295093300853742,14.295093300853742,14.295093300853742,14.295093300853742,14.295093300853742
S010000375-2023,서울특별시 강남구,S010000375,경기고등학교,유,유,유,12.9,12.494366197183098,0,0,0,1.6023474178403756,10.0,10.0,10.0,1.0,1.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,14.745627482288077,14.745627482288077,14.745627482288077,14.745627482288077,14.745627482288077
S010000375-2024,서울특별시 강남구,S010000375,경기고등학교,유,유,유,13.1,5.556255879586077,0,0,0,1.6051740357478834,10.0,10.0,10.0,7.0,6.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,14.460272688402412,14.460272688402412,14.460272688402412,14.460272688402412,14.460272688402412
S010000376-2021,서울특별시 강남구,S010000376,경기여자고등학교,무,무,무,12.8,8.356880733944955,1,0,0,2.1183486238532114,8.0,5.0,6.0,3.0,3.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,9.489053123555603,9.489053123555603,9.489053123555603,9.489053123555603,9.489053123555603
S010000376-2022,서울특별시 강남구,S010000376,경기여자고등학교,무,무,무,12.3,5.762100456621004,0,0,0,2.109132420091324,15.0,7.6,9.6,3.0,2.0,3.0,2.3,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무,8.571961618317635,8.571961618317635,8.571961618317635,8.571961618317635,8.571961618317635
S010000376-2023,서울특별시 강남구,S010000376,경기여자고등학교,유,유,유,12.5,4.982629107981221,0,0,0,2.1657276995305166,12.0,10.0,14.3,8.0,8.0,1.7,3.7,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,14.789401408385471,14.789401408385471,14.789401408385471,14.789401408385471,14.789401408385471
S010000376-2024,서울특별시 강남구,S010000376,경기여자고등학교,유,유,유,13.4,5.4930530164533815,0,0,0,2.110968921389397,11.0,10.0,16.0,6.0,4.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,14.763529739554437,14.763529739554437,14.763529739554437,14.763529739554437,14.763529739554437
S010000377-2021,서울특별시 성북구,S010000377,경동고등학교,유,유,유,9.5,12.575633528265106,1,0,1,3.4138401559454192,14.0,18.0,18.0,24.0,14.0,5.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,17.18028123286794,17.18028123286794,17.18028123286794,17.18028123286794,17.18028123286794
S010000377-2022,서울특별시 성북구,S010000377,경동고등학교,유,유,유,10.0,12.10750469043152,0,0,0,3.2894934333958723,14.0,18.0,18.0,18.0,18.0,5.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,16.11714080769059,16.11714080769059,16.11714080769059,16.11714080769059,16.11714080769059
S010000377-2023,서울특별시 성북구,S010000377,경동고등학교,무,무,무,9.8,6.85422138836773,0,0,0,4.039962476547842,18.0,18.0,18.0,18.0,18.0,5.0,5.0,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,무,유,유,11.60489027756416,11.60489027756416,11.60489027756416,11.60489027756416,11.60489027756416
S010000377-2024,서울특별시 성북구,S010000377,경동고등학교,무,무,무,10.1,7.849077490774908,0,0,0,4.159040590405904,24.0,24.0,15.0,14.0,14.0,3.0,4.0,단순설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,유,유,유,12.69561201690939,12.69561201690939,12.69561201690939,12.69561201690939,12.69561201690939
S010000378-2021,서울특별시 동작구,S010000378,경문고등학교,유,유,유,12.9,10.063099630996309,0,0,0,3.052029520295203,10.0,10.0,10.0,5.0,5.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,시설없음,무,13.154970236703937,13.154970236703937,13.154970236703937,13.154970236703937,13.154970236703937
S010000378-2022,서울특별시 동작구,S010000378,경문고등학교,유,유,유,13.4,7.044444444444444,0,0,0,2.704166666666667,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,시설없음,무,12.85188241789442,12.85188241789442,12.85188241789442,12.85188241789442,12.85188241789442
S010000378-2023,서울특별시 동작구,S010000378,경문고등학교,유,유,유,13.6,6.189743589743589,0,0,0,2.343589743589744,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,무,시설없음,12.217413586397699,12.217413586397699,12.217413586397699,12.217413586397699,12.217413586397699
S010000378-2024,서울특별시 동작구,S010000378,경문고등학교,무,무,무,13.8,6.417411402157165,1,0,0,1.178582434514638,10.0,10.0,8.0,5.0,5.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,유,무,시설없음,10.350432826958187,10.350432826958187,10.350432826958187,10.350432826958187,10.350432826958187
S010000379-2021,서울특별시 종로구,S010000379,경복고등학교,유,유,시설없음,9.5,10.981542699724518,1,0,0,4.6454545454545455,10.0,10.0,12.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,15.505710960650449,15.505710960650449,15.505710960650449,15.505710960650449,15.505710960650449
S010000379-2022,서울특별시 종로구,S010000379,경복고등학교,유,유,시설없음,8.9,9.30245398773006,1,0,0,5.161349693251533,9.0,9.0,9.0,3.0,4.0,4.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,15.350196990845408,15.350196990845408,15.350196990845408,15.350196990845408,15.350196990845408
S010000379-2023,서울특별시 종로구,S010000379,경복고등학교,유,유,시설없음,8.1,8.99261744966443,1,0,0,5.636912751677852,13.0,10.0,11.0,10.0,4.0,3.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,15.62945765987371,15.62945765987371,15.62945765987371,15.62945765987371,15.62945765987371
S010000379-2024,서울특별시 종로구,S010000379,경복고등학교,유,유,시설없음,9.3,8.079626485568761,1,0,0,5.702716468590832,13.0,10.0,11.0,11.0,4.0,3.0,5.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,15.584895713671505,15.584895713671505,15.584895713671505,15.584895713671505,15.584895713671505
S010000380-2021,서울특별시 강서구,S010000380,경복여자고등학교,시설없음,시설없음,시설없음,13.5,12.506576980568012,1,0,0,2.342152466367713,11.0,10.0,12.0,4.0,6.0,5.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음,9.904007225923682,9.904007225923682,9.904007225923682,9.904007225923682,9.904007225923682
S010000380-2022,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,12.6,9.431259720062208,1,0,0,2.432814930015552,11.0,8.0,14.0,5.0,4.0,5.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음,9.794131558874529,9.794131558874529,9.794131558874529,9.794131558874529,9.794131558874529
S010000380-2023,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,13.0,6.578405315614617,1,0,0,2.5916943521594686,8.0,8.0,10.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,시설없음,시설없음,시설없음,9.41788544118879,9.41788544118879,9.41788544118879,9.41788544118879,9.41788544118879
S010000380-2024,서울특별시 강서구,S010000380,경복여자고등학교,무,무,무,12.3,6.556953642384105,1,0,0,2.583443708609272,10.0,10.0,11.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,단순설치,시설없음,시설없음,시설없음,9.747942645954875,9.747942645954875,9.747942645954875,9.747942645954875,9.747942645954875
S010000381-2021,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.7,11.997590361445782,1,0,1,2.057831325301205,10.0,10.0,7.0,5.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,유,시설없음,시설없음,10.971757762662046,10.971757762662046,10.971757762662046,10.971757762662046,10.971757762662046
S010000381-2022,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.7,11.559968602825746,1,0,1,2.1408163265306124,5.0,5.0,10.0,3.0,3.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음,10.72484988362146,10.72484988362146,10.72484988362146,10.72484988362146,10.72484988362146
S010000381-2023,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.4,9.661128526645768,1,0,1,2.137617554858934,5.0,5.0,10.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음,10.779156493855105,10.779156493855105,10.779156493855105,10.779156493855105,10.779156493855105
S010000381-2024,서울특별시 마포구,S010000381,경성고등학교,무,무,시설없음,13.5,9.333176838810642,1,0,1,2.1344287949921754,5.0,5.0,10.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음,10.754607309779772,10.754607309779772,10.754607309779772,10.754607309779772,10.754607309779772
S010000382-2021,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.9,10.89646017699115,1,0,0,2.7548672566371684,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,14.683071973111627,14.683071973111627,14.683071973111627,14.683071973111627,14.683071973111627
S010000382-2022,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.7,11.14417670682731,1,0,1,3.112048192771085,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,14.758837315169046,14.758837315169046,14.758837315169046,14.758837315169046,14.758837315169046
S010000382-2023,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.6,9.99247311827957,1,0,1,3.325806451612903,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,14.715223895133533,14.715223895133533,14.715223895133533,14.715223895133533,14.715223895133533
S010000382-2024,서울특별시 종로구,S010000382,경신고등학교,유,유,유,10.4,9.819222462203024,1,0,0,3.3397408207343418,9.0,8.0,6.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,유,14.772874463402669,14.772874463402669,14.772874463402669,14.772874463402669,14.772874463402669
S010000383-2021,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.9,7.778075855689177,1,0,1,2.3201665124884365,15.0,12.0,11.0,5.0,6.0,5.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,15.111043632719872,15.111043632719872,15.111043632719872,15.111043632719872,15.111043632719872
S010000383-2022,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.1,6.1465116279069765,1,0,1,2.332558139534884,12.0,16.0,16.0,6.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,14.945946116341554,14.945946116341554,14.945946116341554,14.945946116341554,14.945946116341554
S010000383-2023,서울특별시 구로구,S010000383,경인고등학교,유,유,유,13.6,7.236237256719184,1,0,1,2.324281742354032,12.0,16.0,16.0,4.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,15.060293391098197,15.060293391098197,15.060293391098197,15.060293391098197,15.060293391098197
S010000383-2024,서울특별시 구로구,S010000383,경인고등학교,유,유,무,14.2,6.310045662100456,0,0,0,2.291780821917808,12.0,16.0,16.0,5.0,5.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음,13.02841417081248,13.02841417081248,13.02841417081248,13.02841417081248,13.02841417081248
S010000384-2021,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,14.9,9.475,0,0,0,1.866304347826087,2.0,1.0,14.0,2.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무,9.035336353459241,9.035336353459241,9.035336353459241,9.035336353459241,9.035336353459241
S010000384-2022,서울특별시 동대문구,S010000384,경희고등학교,무,무,시설없음,14.2,7.11513067400275,0,0,0,1.8881705639614856,1.0,1.0,9.0,5.0,2.0,0.0,4.0,적정설치,적정설치,적정설치,단순설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,유,시설없음,무,8.634295171089624,8.634295171089624,8.634295171089624,8.634295171089624,8.634295171089624
